Episode,Avg Reward,Steps,Total Reward,Q-MSE
1,-1.0,4,-1,2.5000000000000005e-05
2,-1.0,38,-2,5.000000000000001e-05
3,-1.0,6,-3,7.500000000000002e-05
4,-1.0,31,-4,0.00010000000000000002
5,-1.0,10,-5,0.00012500000000000003
6,-1.0,6,-6,0.00015000000000000004
7,-1.0,6,-7,0.00017500000000000003
8,-1.0,31,-8,0.00020000000000000004
9,-1.0,25,-9,0.0002700625
10,-1.0,1,-10,0.000340125
11,-1.0,28,-11,0.00036512500000000005
12,-1.0,13,-12,0.00047348140625000005
13,-1.0,31,-13,0.0004984814062500001
14,-1.0,67,-14,0.0005234814062500001
15,-1.0,4,-15,0.0006318378125
16,-1.0,17,-16,0.0006568378125000001
17,-1.0,21,-17,0.0006818378125
18,-1.0,24,-18,0.0007068378125000001
19,-1.0,30,-19,0.0008474982191406253
20,-1.0,29,-20,0.0008724982191406252
21,-1.0,31,-21,0.0008974982191406252
22,-1.0,40,-22,0.0009224982191406251
23,-1.0,16,-23,0.0010631586257812502
24,-1.0,31,-24,0.0010881586257812503
25,-1.0,3,-25,0.0012558299552744142
26,-1.0,43,-26,0.0012808299552744143
27,-1.0,9,-27,0.0013508924552744141
28,-0.9642857142857143,100,-27,0.0013508924552744141
29,-0.9655172413793104,8,-28,0.0014209549552744144
30,-0.9666666666666667,18,-29,0.001610967377016995
31,-0.967741935483871,70,-30,0.001778638706510159
32,-0.96875,17,-31,0.0018036387065101592
33,-0.9696969696969697,3,-32,0.0019936511282527395
34,-0.9705882352941176,30,-33,0.00201865112825274
35,-0.9714285714285714,5,-34,0.0020887136282527396
36,-0.9722222222222222,58,-35,0.0021137136282527395
37,-0.972972972972973,23,-36,0.0021387136282527397
38,-0.9736842105263158,9,-37,0.00220877612825274
39,-0.9743589743589743,30,-38,0.00223377612825274
40,-0.975,77,-39,0.00234213253450274
41,-0.975609756097561,6,-40,0.002550373339656669
42,-0.9761904761904762,35,-41,0.0025753733396566693
43,-0.9767441860465116,49,-42,0.002600373339656669
44,-0.9772727272727273,21,-43,0.002670435839656669
45,-0.9777777777777777,7,-44,0.0028932900311127775
46,-0.9782608695652174,99,-45,0.0029182900311127773
47,-0.9787234042553191,52,-46,0.0029432900311127776
48,-0.9791666666666666,36,-47,0.0029682900311127774
49,-0.9795918367346939,29,-48,0.0032025869604663682
50,-0.98,32,-49,0.003227586960466368
51,-0.9803921568627451,55,-50,0.0032525869604663683
52,-0.9807692307692307,34,-51,0.003277586960466368
53,-0.9811320754716981,88,-52,0.003347649460466368
54,-0.9814814814814815,3,-53,0.0035558902656202974
55,-0.9818181818181818,13,-54,0.0037787444570764064
56,-0.9642857142857143,100,-54,0.0037787444570764064
57,-0.9649122807017544,64,-55,0.003848806957076406
58,-0.9655172413793104,11,-56,0.0040831038864299965
59,-0.9661016949152542,16,-57,0.004191460292679997
60,-0.9666666666666667,59,-58,0.0042615227926799965
61,-0.9672131147540983,64,-59,0.004331585292679996
62,-0.967741935483871,13,-60,0.004472245699320622
63,-0.9682539682539683,25,-61,0.004715211148548467
64,-0.96875,5,-62,0.004958176597776314
65,-0.9692307692307692,41,-63,0.0049831765977763134
66,-0.9696969696969697,58,-64,0.005053239097776314
67,-0.9701492537313433,59,-65,0.005078239097776314
68,-0.9705882352941176,26,-66,0.005148301597776314
69,-0.9710144927536232,66,-67,0.005218364097776314
70,-0.9714285714285714,33,-68,0.005359024504416938
71,-0.971830985915493,21,-69,0.005467380910666938
72,-0.9722222222222222,25,-70,0.005575737316916938
73,-0.9726027397260274,55,-71,0.005600737316916939
74,-0.972972972972973,40,-72,0.005625737316916939
75,-0.9733333333333334,8,-73,0.005734093723166939
76,-0.9736842105263158,46,-74,0.005901765052660103
77,-0.974025974025974,35,-75,0.0059718275526601024
78,-0.9743589743589743,22,-76,0.006161839974402683
79,-0.9746835443037974,4,-77,0.0064110531392927335
80,-0.975,38,-78,0.00655171354593336
81,-0.9753086419753086,17,-79,0.006719384875426524
82,-0.975609756097561,31,-80,0.006789447375426524
83,-0.963855421686747,100,-80,0.006789447375426524
84,-0.9642857142857143,72,-81,0.006814447375426524
85,-0.9647058823529412,84,-82,0.006839447375426524
86,-0.9534883720930233,100,-82,0.006839447375426524
87,-0.9540229885057471,6,-83,0.007088660540316574
88,-0.9545454545454546,62,-84,0.0071136605403165735
89,-0.9550561797752809,29,-85,0.007222016946566574
90,-0.9555555555555556,29,-86,0.007292079446566575
91,-0.9560439560439561,42,-87,0.007317079446566574
92,-0.9565217391304348,33,-88,0.007342079446566574
93,-0.956989247311828,10,-89,0.007595434332493667
94,-0.9574468085106383,5,-90,0.007851105121426
95,-0.9578947368421052,60,-91,0.008107515112601407
96,-0.9479166666666666,100,-91,0.008107515112601407
97,-0.9484536082474226,87,-92,0.008132515112601406
98,-0.9489795918367347,35,-93,0.008385869998528498
99,-0.9494949494949495,33,-94,0.0084559324985285
100,-0.95,10,-95,0.008711603287460835
101,-0.9504950495049505,26,-96,0.008781665787460834
102,-0.9509803921568627,26,-97,0.008971678209203414
103,-0.9514563106796117,1,-98,0.009228088200378822
104,-0.9519230769230769,47,-99,0.009298150700378822
105,-0.9523809523809523,15,-100,0.0095539444663704
106,-0.9528301886792453,21,-101,0.009807962901685792
107,-0.9532710280373832,26,-102,0.010059220872990517
108,-0.9537037037037037,84,-103,0.010084220872990516
109,-0.9541284403669725,39,-104,0.010192577279240517
110,-0.9454545454545454,100,-104,0.010192577279240517
111,-0.9369369369369369,100,-104,0.010192577279240517
112,-0.9375,3,-105,0.010440243615103992
113,-0.9380530973451328,45,-106,0.010465243615103991
114,-0.9385964912280702,13,-107,0.01070862319914369
115,-0.9391304347826087,16,-108,0.010849283605784315
116,-0.9396551724137931,17,-109,0.011057524410938244
117,-0.9401709401709402,23,-110,0.011127586910938245
118,-0.940677966101695,56,-111,0.011152586910938244
119,-0.9411764705882353,38,-112,0.011260943317188243
120,-0.9416666666666667,6,-113,0.011499461071910837
121,-0.9421487603305785,6,-114,0.011732647641668403
122,-0.9426229508196722,65,-115,0.011841004047918402
123,-0.9349593495934959,100,-115,0.011841004047918402
124,-0.9354838709677419,29,-116,0.012049244853072332
125,-0.936,55,-117,0.012189905259712957
126,-0.9365079365079365,61,-118,0.012412759451169065
127,-0.937007874015748,16,-119,0.012521115857419066
128,-0.9375,30,-120,0.012629472263669067
129,-0.937984496124031,64,-121,0.012699534763669064
130,-0.9307692307692308,100,-121,0.012699534763669064
131,-0.9312977099236641,3,-122,0.012927013724189675
132,-0.9318181818181818,27,-123,0.0130676741308303
133,-0.9323308270676691,77,-124,0.0130926741308303
134,-0.917910447761194,49,-123,0.013117674130830299
135,-0.9111111111111111,100,-123,0.013117674130830299
