Episode,Avg Reward,Steps,Total Reward
1,-1.0,2,-1
2,-1.0,3,-2
3,-1.0,11,-3
4,-1.0,22,-4
5,-1.0,90,-5
6,-0.8333333333333334,100,-5
7,-0.7142857142857143,100,-5
8,-0.75,20,-6
9,-0.6666666666666666,100,-6
10,-0.6,100,-6
11,-0.5454545454545454,100,-6
12,-0.5,100,-6
13,-0.5384615384615384,4,-7
14,-0.42857142857142855,20,-6
15,-0.3333333333333333,67,-5
16,-0.25,13,-4
17,-0.29411764705882354,21,-5
18,-0.2222222222222222,42,-4
19,-0.15789473684210525,89,-3
20,-0.15,100,-3
21,-0.14285714285714285,100,-3
22,-0.09090909090909091,29,-2
23,-0.043478260869565216,60,-1
24,-0.08333333333333333,2,-2
25,-0.04,8,-1
26,-0.07692307692307693,8,-2
27,-0.1111111111111111,70,-3
28,-0.07142857142857142,8,-2
29,-0.034482758620689655,8,-1
30,0.0,8,0
31,0.03225806451612903,10,1
32,0.0625,9,2
33,0.09090909090909091,8,3
34,0.11764705882352941,6,4
35,0.08571428571428572,7,3
36,0.1111111111111111,8,4
37,0.08108108108108109,4,3
38,0.10526315789473684,8,4
39,0.1282051282051282,6,5
40,0.15,8,6
41,0.17073170731707318,8,7
42,0.19047619047619047,8,8
43,0.20930232558139536,8,9
44,0.22727272727272727,10,10
45,0.24444444444444444,8,11
46,0.21739130434782608,2,10
47,0.19148936170212766,5,9
48,0.16666666666666666,5,8
49,0.1836734693877551,8,9
50,0.2,8,10
51,0.21568627450980393,12,11
52,0.23076923076923078,12,12
53,0.20754716981132076,6,11
54,0.2222222222222222,8,12
55,0.2,4,11
56,0.17857142857142858,2,10
57,0.19298245614035087,6,11
58,0.1724137931034483,5,10
59,0.1864406779661017,6,11
60,0.16666666666666666,5,10
61,0.18032786885245902,6,11
62,0.1935483870967742,6,12
63,0.20634920634920634,7,13
64,0.21875,6,14
65,0.23076923076923078,7,15
66,0.24242424242424243,6,16
67,0.2537313432835821,6,17
68,0.2647058823529412,6,18
69,0.2753623188405797,6,19
70,0.2857142857142857,6,20
71,0.29577464788732394,6,21
72,0.3055555555555556,8,22
73,0.3150684931506849,6,23
74,0.32432432432432434,7,24
75,0.3333333333333333,6,25
76,0.34210526315789475,7,26
77,0.35064935064935066,8,27
78,0.358974358974359,6,28
79,0.3670886075949367,6,29
80,0.375,6,30
81,0.38271604938271603,6,31
82,0.3902439024390244,6,32
83,0.39759036144578314,8,33
84,0.40476190476190477,6,34
85,0.4117647058823529,6,35
86,0.4186046511627907,6,36
87,0.42528735632183906,8,37
88,0.4318181818181818,6,38
89,0.43820224719101125,6,39
90,0.4444444444444444,7,40
91,0.42857142857142855,2,39
92,0.43478260869565216,7,40
93,0.44086021505376344,6,41
94,0.44680851063829785,8,42
95,0.45263157894736844,7,43
96,0.4583333333333333,8,44
97,0.4639175257731959,8,45
98,0.46938775510204084,6,46
99,0.47474747474747475,6,47
100,0.48,8,48
101,0.48514851485148514,9,49
102,0.49019607843137253,8,50
103,0.49514563106796117,6,51
104,0.5,6,52
105,0.5047619047619047,6,53
106,0.5094339622641509,6,54
107,0.514018691588785,8,55
108,0.5185185185185185,6,56
109,0.5229357798165137,6,57
110,0.5272727272727272,8,58
111,0.5135135135135135,2,57
112,0.5178571428571429,6,58
113,0.5221238938053098,6,59
114,0.5263157894736842,7,60
115,0.5304347826086957,6,61
116,0.5344827586206896,8,62
117,0.5384615384615384,7,63
118,0.5423728813559322,6,64
119,0.5462184873949579,6,65
120,0.55,6,66
121,0.5371900826446281,4,65
122,0.5409836065573771,11,66
123,0.5447154471544715,6,67
124,0.5483870967741935,6,68
125,0.552,6,69
126,0.5555555555555556,6,70
127,0.5590551181102362,7,71
128,0.5625,8,72
129,0.5658914728682171,6,73
130,0.5692307692307692,6,74
131,0.5725190839694656,6,75
132,0.5757575757575758,6,76
133,0.5789473684210527,6,77
134,0.582089552238806,6,78
135,0.5851851851851851,8,79
136,0.5882352941176471,8,80
137,0.5912408759124088,6,81
138,0.5797101449275363,4,80
139,0.5827338129496403,8,81
140,0.5857142857142857,6,82
141,0.5886524822695035,6,83
142,0.5915492957746479,6,84
143,0.5944055944055944,6,85
144,0.5972222222222222,7,86
145,0.6,6,87
146,0.6027397260273972,6,88
147,0.6054421768707483,6,89
148,0.6081081081081081,10,90
149,0.610738255033557,6,91
150,0.6133333333333333,6,92
151,0.6158940397350994,6,93
152,0.618421052631579,7,94
153,0.6209150326797386,6,95
154,0.6233766233766234,6,96
155,0.6258064516129033,10,97
156,0.6282051282051282,6,98
157,0.6305732484076433,6,99
158,0.6329113924050633,6,100
159,0.6352201257861635,7,101
160,0.6375,6,102
161,0.639751552795031,6,103
162,0.6419753086419753,6,104
163,0.6319018404907976,5,103
164,0.6341463414634146,6,104
165,0.6363636363636364,6,105
166,0.6265060240963856,3,104
167,0.6287425149700598,6,105
168,0.6309523809523809,6,106
169,0.6331360946745562,6,107
170,0.6352941176470588,6,108
171,0.6374269005847953,8,109
172,0.6395348837209303,6,110
173,0.6416184971098265,6,111
174,0.6436781609195402,6,112
175,0.6457142857142857,6,113
176,0.6477272727272727,6,114
177,0.6497175141242938,6,115
178,0.651685393258427,6,116
179,0.6536312849162011,6,117
180,0.6555555555555556,8,118
181,0.6574585635359116,6,119
182,0.6593406593406593,6,120
183,0.6612021857923497,6,121
184,0.6630434782608695,6,122
185,0.6648648648648648,6,123
186,0.6666666666666666,6,124
187,0.6684491978609626,6,125
188,0.6702127659574468,6,126
189,0.671957671957672,6,127
190,0.6736842105263158,6,128
191,0.675392670157068,6,129
192,0.6770833333333334,6,130
193,0.6787564766839378,6,131
194,0.6804123711340206,6,132
195,0.6820512820512821,6,133
196,0.6836734693877551,6,134
197,0.6852791878172588,6,135
198,0.6868686868686869,6,136
199,0.6884422110552764,6,137
200,0.69,6,138
201,0.6915422885572139,6,139
202,0.6831683168316832,2,138
203,0.6748768472906403,4,137
204,0.6764705882352942,6,138
205,0.6780487804878049,6,139
206,0.6796116504854369,6,140
207,0.6811594202898551,8,141
208,0.6826923076923077,6,142
209,0.6842105263157895,8,143
210,0.6857142857142857,6,144
211,0.6872037914691943,6,145
212,0.6886792452830188,8,146
213,0.6807511737089202,4,145
214,0.6822429906542056,8,146
215,0.6837209302325581,6,147
216,0.6851851851851852,7,148
217,0.6866359447004609,6,149
218,0.6880733944954128,6,150
219,0.6894977168949772,9,151
220,0.6909090909090909,6,152
221,0.6923076923076923,7,153
222,0.6936936936936937,8,154
223,0.695067264573991,6,155
224,0.6964285714285714,6,156
225,0.6977777777777778,6,157
226,0.6991150442477876,8,158
227,0.7004405286343612,6,159
228,0.7017543859649122,6,160
229,0.7030567685589519,6,161
230,0.7043478260869566,6,162
231,0.7056277056277056,8,163
232,0.7068965517241379,6,164
233,0.6995708154506438,4,163
234,0.6923076923076923,4,162
235,0.6936170212765957,6,163
236,0.6949152542372882,8,164
237,0.6962025316455697,6,165
238,0.6974789915966386,6,166
239,0.698744769874477,6,167
240,0.7,6,168
241,0.7012448132780082,9,169
242,0.7024793388429752,6,170
243,0.7037037037037037,6,171
244,0.7049180327868853,6,172
245,0.7061224489795919,6,173
246,0.7073170731707317,6,174
247,0.708502024291498,6,175
248,0.7016129032258065,2,174
249,0.7028112449799196,8,175
250,0.704,6,176
251,0.7051792828685259,6,177
252,0.7063492063492064,6,178
253,0.7075098814229249,6,179
254,0.7086614173228346,8,180
255,0.7019607843137254,6,179
256,0.703125,6,180
257,0.7042801556420234,6,181
258,0.7054263565891473,8,182
259,0.6988416988416989,4,181
260,0.7,6,182
261,0.7011494252873564,6,183
262,0.7022900763358778,10,184
263,0.7034220532319392,6,185
264,0.7045454545454546,7,186
265,0.7056603773584905,6,187
266,0.706766917293233,6,188
267,0.7078651685393258,6,189
268,0.7089552238805971,6,190
269,0.7100371747211895,6,191
270,0.7037037037037037,4,190
271,0.7047970479704797,6,191
272,0.7058823529411765,8,192
273,0.706959706959707,8,193
274,0.708029197080292,8,194
275,0.7090909090909091,6,195
276,0.7101449275362319,6,196
277,0.7111913357400722,8,197
278,0.7122302158273381,6,198
279,0.7132616487455197,6,199
280,0.7142857142857143,6,200
281,0.7153024911032029,8,201
282,0.7163120567375887,6,202
283,0.7173144876325088,6,203
284,0.7183098591549296,6,204
285,0.7192982456140351,7,205
286,0.7202797202797203,6,206
287,0.7212543554006968,7,207
288,0.7222222222222222,6,208
289,0.7231833910034602,6,209
290,0.7241379310344828,6,210
