Episode,Avg Reward,Steps,Total Reward,Q-MSE
1,-1.0,2,-1,0.00010000000000000002
2,-1.0,3,-2,0.000361
3,-1.0,4,-3,0.00046100000000000004
4,-1.0,2,-4,0.0008344100000000002
5,-1.0,10,-5,0.0009344100000000001
6,-1.0,1,-6,0.0013826721000000002
7,-1.0,8,-7,0.0018769844010000003
8,-1.0,1,-8,0.002395475364810001
9,-1.0,18,-9,0.002495475364810001
10,-1.0,14,-10,0.002595475364810001
11,-1.0,5,-11,0.002695475364810001
12,-1.0,8,-12,0.002795475364810001
13,-1.0,2,-13,0.0033217412454961013
14,-1.0,12,-14,0.003843675988851843
15,-1.0,2,-15,0.004352536572969992
16,-1.0,16,-16,0.004842197743905694
17,-1.0,2,-17,0.005308558980383612
18,-1.0,7,-18,0.005749073701148726
19,-1.0,15,-19,0.005849073701148726
20,-1.0,17,-20,0.0061100737011487265
21,-1.0,8,-21,0.006523376532264669
22,-1.0,9,-22,0.006784376532264669
23,-1.0,9,-23,0.007157786532264668
24,-1.0,12,-24,0.007543399142035162
25,-1.0,16,-25,0.007916809142035162
26,-1.0,6,-26,0.008365071242035163
27,-1.0,1,-27,0.008723171040859184
28,-1.0,10,-28,0.008984171040859183
29,-1.0,2,-29,0.00931541010432557
30,-1.0,3,-30,0.00962077414951038
31,-1.0,28,-31,0.009720774149510381
32,-1.0,22,-32,0.00982077414951038
33,-1.0,3,-33,0.00992077414951038
34,-1.0,4,-34,0.01020147338950941
35,-1.0,2,-35,0.010458858700968023
36,-1.0,3,-36,0.01069435783760296
37,-1.0,9,-37,0.010909427469195376
38,-1.0,7,-38,0.011105517668611533
39,-1.0,12,-39,0.011366517668611534
40,-1.0,3,-40,0.01154504614818229
41,-1.0,10,-41,0.01164504614818229
42,-1.0,3,-42,0.01180738009287391
43,-1.0,10,-43,0.01206838009287391
44,-1.0,1,-44,0.012215823876689496
45,-1.0,6,-45,0.012349611301333958
46,-1.0,7,-46,0.012470901279074426
47,-1.0,1,-47,0.012580776108444814
48,-1.0,3,-48,0.012680241672895373
49,-1.0,10,-49,0.012770229037494822
50,-1.0,17,-50,0.012851597034475415
51,-1.0,2,-51,0.012925135520519238
52,-1.0,8,-52,0.013186135520519237
53,-1.0,7,-53,0.013252569061855317
54,-1.0,5,-54,0.013625979061855318
55,-1.0,15,-55,0.013999389061855319
56,-1.0,1,-56,0.01405938086121407
57,-1.0,9,-57,0.014113536786483529
58,-1.0,9,-58,0.01456179888648353
59,-1.0,7,-59,0.01505611118748353
60,-1.0,2,-60,0.015104983797961779
61,-1.0,30,-61,0.015599296098961778
